  
       XFOIL         Version 6.99
  
 Calculated polar for: n2415                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
 -12.200  -0.3521   0.13189   0.09917  -0.0311   1.0000   0.1673   1.0000 113.8805
 -12.100  -0.3796   0.13088   0.09728  -0.0335   1.0000   0.1686   1.0000 113.9691
 -12.000  -0.4007   0.12935   0.09519  -0.0356   1.0000   0.1691   1.0000 113.9966
 -11.900  -0.3717   0.12698   0.09507  -0.0334   1.0000   0.1702   1.0000 114.0699
 -11.800  -0.3543   0.12568   0.09457  -0.0322   1.0000   0.1715   1.0000 114.1521
 -11.700  -0.3451   0.12455   0.09381  -0.0317   1.0000   0.1729   1.0000 114.2401
 -11.600  -0.3399   0.12342   0.09295  -0.0314   1.0000   0.1744   1.0000 114.3369
 -11.500  -0.3371   0.12226   0.09201  -0.0314   1.0000   0.1762   1.0000 114.4494
 -11.400  -0.3369   0.12108   0.09100  -0.0315   1.0000   0.1785   1.0000 114.5933
 -11.300  -0.3428   0.11979   0.08978  -0.0322   1.0000   0.1815   1.0000 114.7807
 -11.200  -0.3728   0.11819   0.08754  -0.0348   1.0000   0.1842   1.0000 114.9520
 -11.100  -0.3982   0.11617   0.08509  -0.0372   1.0000   0.1848   1.0000 114.9907
 -11.000  -0.3909   0.11401   0.08414  -0.0368   1.0000   0.1854   1.0000 115.0297
 -10.900  -0.3603   0.11308   0.08457  -0.0342   1.0000   0.1871   1.0000 115.1312
 -10.800  -0.3472   0.11224   0.08415  -0.0332   1.0000   0.1888   1.0000 115.2390
 -10.700  -0.3411   0.11122   0.08339  -0.0328   1.0000   0.1907   1.0000 115.3495
 -10.600  -0.3389   0.11003   0.08245  -0.0327   1.0000   0.1925   1.0000 115.4633
 -10.500  -0.3394   0.10870   0.08138  -0.0329   1.0000   0.1945   1.0000 115.5845
 -10.400  -0.3441   0.10721   0.08012  -0.0333   1.0000   0.1969   1.0000 115.7296
 -10.300  -0.3788   0.10495   0.07748  -0.0361   1.0000   0.2005   1.0000 115.9492
 -10.200  -0.3973   0.10263   0.07529  -0.0377   1.0000   0.2009   1.0000 115.9766
 -10.100  -0.4073   0.10042   0.07344  -0.0385   1.0000   0.2011   1.0000 115.9849
 -10.000  -0.4125   0.09830   0.07183  -0.0390   1.0000   0.2011   1.0000 115.9860
  -9.900  -0.4096   0.09648   0.07066  -0.0388   1.0000   0.2009   1.0000 115.9769
  -9.800  -0.3924   0.09530   0.07033  -0.0376   1.0000   0.2003   1.0000 115.9363
  -9.700  -0.3671   0.09451   0.07042  -0.0356   1.0000   0.1972   1.0000 115.7486
  -9.600  -0.8027   0.03833   0.02415  -0.0436   1.0000   0.1059   1.0000 109.3723
  -9.500  -0.8036   0.03738   0.02344  -0.0423   1.0000   0.1066   1.0000 109.4313
  -9.400  -0.8047   0.03641   0.02269  -0.0410   1.0000   0.1073   1.0000 109.4962
  -9.300  -0.8059   0.03542   0.02190  -0.0396   1.0000   0.1081   1.0000 109.5660
  -9.200  -0.8073   0.03440   0.02105  -0.0383   1.0000   0.1090   1.0000 109.6414
  -9.100  -0.8087   0.03335   0.02015  -0.0369   1.0000   0.1099   1.0000 109.7212
  -9.000  -0.8100   0.03230   0.01919  -0.0355   1.0000   0.1109   1.0000 109.8037
  -8.900  -0.8112   0.03127   0.01820  -0.0340   1.0000   0.1119   1.0000 109.8863
  -8.800  -0.8123   0.03030   0.01718  -0.0326   1.0000   0.1128   1.0000 109.9642
  -8.700  -0.8099   0.02926   0.01648  -0.0316   1.0000   0.1138   1.0000 110.0469
  -8.600  -0.8039   0.02856   0.01626  -0.0311   1.0000   0.1150   1.0000 110.1391
  -8.500  -0.7981   0.02805   0.01605  -0.0304   1.0000   0.1162   1.0000 110.2342
  -8.400  -0.7927   0.02758   0.01579  -0.0297   1.0000   0.1175   1.0000 110.3383
  -8.300  -0.7875   0.02710   0.01549  -0.0290   1.0000   0.1189   1.0000 110.4523
  -8.200  -0.7830   0.02653   0.01504  -0.0281   1.0000   0.1205   1.0000 110.5746
  -8.100  -0.7791   0.02589   0.01447  -0.0272   1.0000   0.1221   1.0000 110.7042
  -8.000  -0.7756   0.02520   0.01378  -0.0263   1.0000   0.1238   1.0000 110.8360
  -7.900  -0.7725   0.02454   0.01300  -0.0252   1.0000   0.1253   1.0000 110.9594
  -7.800  -0.7668   0.02372   0.01255  -0.0246   1.0000   0.1269   1.0000 111.0754
  -7.700  -0.7598   0.02321   0.01242  -0.0242   1.0000   0.1285   1.0000 111.1916
  -7.600  -0.7533   0.02282   0.01226  -0.0236   1.0000   0.1302   1.0000 111.3166
  -7.500  -0.7471   0.02244   0.01201  -0.0230   1.0000   0.1321   1.0000 111.4590
  -7.400  -0.7411   0.02201   0.01169  -0.0223   1.0000   0.1342   1.0000 111.6153
  -7.300  -0.7353   0.02153   0.01123  -0.0216   1.0000   0.1365   1.0000 111.7824
  -7.200  -0.7300   0.02106   0.01065  -0.0209   1.0000   0.1387   1.0000 111.9467
  -7.100  -0.7230   0.02040   0.01032  -0.0204   1.0000   0.1408   1.0000 112.0934
  -7.000  -0.7155   0.01999   0.01026  -0.0200   1.0000   0.1429   1.0000 112.2366
  -6.900  -0.7084   0.01968   0.01013  -0.0195   1.0000   0.1451   1.0000 112.3942
  -6.800  -0.7016   0.01936   0.00990  -0.0190   1.0000   0.1478   1.0000 112.5767
  -6.700  -0.6948   0.01900   0.00956  -0.0185   1.0000   0.1507   1.0000 112.7782
  -6.600  -0.6883   0.01866   0.00910  -0.0179   1.0000   0.1536   1.0000 112.9764
  -6.500  -0.6805   0.01810   0.00897  -0.0176   1.0000   0.1561   1.0000 113.1467
  -6.400  -0.6730   0.01781   0.00893  -0.0172   1.0000   0.1588   1.0000 113.3205
  -6.300  -0.6659   0.01755   0.00880  -0.0167   1.0000   0.1618   1.0000 113.5198
  -6.200  -0.6588   0.01728   0.00855  -0.0162   1.0000   0.1653   1.0000 113.7512
